t,robot_id,target_future_conflict,state_AVAILABLE,state_IN_PROGRESS,is_carrying,x_norm,y_norm,local_density_3_smooth,local_density_5_smooth,density_3_zscore,density_3_peak,density_3_accel,density_5_zscore,density_5_peak,density_5_accel,steps_stationary,stationary_ratio,neighbour_static_count,density_3_delta,density_5_delta,density_spread,density_3_lag_1,density_5_lag_1,density_3_lag_2,density_5_lag_2,density_3_lag_3,density_5_lag_3
50,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,32,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
51,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,33,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
52,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,34,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
53,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,35,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
54,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,36,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
55,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,37,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
56,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,38,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
57,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,39,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
58,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,40,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
59,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,41,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
60,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,42,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
61,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,43,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
62,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,44,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
63,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,45,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
64,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,46,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
65,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,47,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
66,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,48,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
67,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,49,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
68,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,50,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
69,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,51,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
70,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,52,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
71,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,53,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
72,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,54,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
73,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,55,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
74,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,56,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
75,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,57,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
76,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,58,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
77,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,59,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
78,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,60,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
79,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,61,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
80,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,62,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
81,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,63,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
82,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,64,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
83,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,65,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
84,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,66,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
85,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,67,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
86,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,68,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
87,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,69,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
88,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,70,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
89,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,71,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
90,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,72,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
91,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,73,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
92,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,74,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
93,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,75,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
94,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,76,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
95,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,77,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
96,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,78,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
97,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,79,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
98,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,80,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
99,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,81,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
100,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,82,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
101,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,83,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
102,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,84,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
103,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,85,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
104,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,86,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
105,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,87,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
106,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,88,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
107,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,89,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
108,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,90,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
109,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,91,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
110,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,92,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
111,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,93,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
112,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,94,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
113,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,95,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
114,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,96,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
115,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,97,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
116,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,98,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
117,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,99,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
118,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,100,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
119,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,101,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
120,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,102,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
121,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,103,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
122,39,1.0,0,1,1,0.8181818181818182,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,104,1.0,43,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
1,40,1.0,1,0,1,0.8636363636363636,1.0,6.0,8.0,0.0,6.0,0.0,0.0,8.0,0.0,0,0.0,0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2,40,1.0,1,0,1,0.8636363636363636,1.0,6.0,8.0,0.0,6.0,0.0,0.0,8.0,0.0,1,0.5,43,0.0,0.0,1.3333333333333333,6.0,8.0,0.0,0.0,0.0,0.0
3,40,1.0,1,0,1,0.8636363636363636,1.0,6.0,8.0,0.0,6.0,0.0,0.0,8.0,0.0,2,0.6666666666666666,43,0.0,0.0,1.3333333333333333,6.0,8.0,6.0,8.0,0.0,0.0
4,40,1.0,0,1,1,0.8636363636363636,1.0,6.0,8.0,0.0,6.0,0.0,0.0,8.0,0.0,3,0.75,43,0.0,0.0,1.3333333333333333,6.0,8.0,6.0,8.0,6.0,8.0
5,40,1.0,0,1,1,0.8636363636363636,1.0,6.0,8.0,0.0,6.0,0.0,0.0,8.0,0.0,4,0.8,43,0.0,0.0,1.3333333333333333,6.0,8.0,6.0,8.0,6.0,8.0
6,40,1.0,0,1,1,0.8636363636363636,1.0,5.8,8.0,-1.4619519810524544,6.0,0.0,0.0,8.0,0.0,5,1.0,25,-1.0,0.0,1.6,6.0,8.0,6.0,8.0,6.0,8.0
7,40,1.0,0,1,1,0.8636363636363636,1.0,5.4,7.8,-1.40784565493656,6.0,0.0,-1.4619519810524544,8.0,0.0,6,1.0,25,-2.0,-1.0,1.75,5.0,8.0,6.0,8.0,6.0,8.0
8,40,0.0,0,1,1,0.8636363636363636,1.0,4.8,7.6,-1.2821969620550018,6.0,0.0,-0.9263225327693089,8.0,0.0,7,1.0,26,-3.0,-1.0,2.3333333333333335,4.0,7.0,5.0,8.0,6.0,8.0
9,40,0.0,0,1,1,0.8636363636363636,1.0,4.0,7.0,-1.1896697430395096,6.0,0.0,-1.5097246595860256,8.0,0.0,8,1.0,25,-4.0,-3.0,2.5,3.0,7.0,4.0,7.0,5.0,8.0
10,40,0.0,0,1,1,0.8636363636363636,1.0,3.2,6.4,-0.8547979747033349,5.0,0.0,-0.971115698938449,8.0,0.0,9,1.0,25,-4.0,-3.0,2.5,2.0,5.0,3.0,7.0,4.0,7.0
11,40,0.0,0,1,1,0.8636363636363636,1.0,2.6,5.6,-0.6033624235442399,4.0,-2.0,-1.1098465130725126,7.0,-4.0,10,1.0,27,-3.0,-4.0,2.0,2.0,5.0,2.0,5.0,3.0,7.0
12,40,0.0,0,1,1,0.8636363636363636,1.0,2.2,5.0,-0.3654879952631137,3.0,0.0,-0.7548623297930128,7.0,-2.0,11,1.0,33,-2.0,-3.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0
13,40,0.0,0,1,1,0.8181818181818182,1.0,2.0,4.4,0.0,2.0,2.0,-0.6175483551795404,5.0,-2.0,0,0.8,31,-1.0,-3.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0
14,40,0.0,0,1,1,0.7727272727272727,1.0,2.2,4.4,1.4619519810524544,3.0,5.0,0.9263225327693092,5.0,3.0,0,0.6,26,1.0,0.0,1.6666666666666667,2.0,4.0,2.0,4.0,2.0,4.0
15,40,1.0,0,1,1,0.7727272727272727,0.9523809523809523,2.2,4.4,-0.365487995263114,3.0,4.0,0.9263225327693092,5.0,3.0,0,0.4,29,0.0,0.0,2.5,3.0,5.0,2.0,4.0,2.0,4.0
16,40,1.0,0,1,1,0.7727272727272727,0.9047619047619048,2.4,4.6,0.9263225327693094,3.0,4.0,0.6175483551795404,5.0,5.0,0,0.2,29,1.0,1.0,1.6666666666666667,2.0,5.0,3.0,5.0,2.0,4.0
17,40,1.0,0,1,1,0.7727272727272727,0.8571428571428571,2.6,4.6,0.6175483551795394,3.0,3.0,-0.9263225327693092,5.0,3.0,0,0.0,29,1.0,0.0,1.3333333333333333,3.0,5.0,2.0,5.0,3.0,5.0
18,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.0,4.6,1.2389934309929542,4.0,3.0,-0.9263225327693092,5.0,3.0,0,0.0,30,2.0,0.0,1.0,3.0,4.0,3.0,5.0,2.0,5.0
19,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.2,4.4,0.8540985814887831,4.0,0.0,-0.6175483551795404,5.0,-1.0,1,0.2,33,1.0,-1.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0
20,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.6,4.2,0.6175483551795397,4.0,2.0,-0.36548799526311415,5.0,-1.0,2,0.4,32,2.0,-1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0
21,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.8,4.0,0.36548799526311415,4.0,0.0,0.0,4.0,-2.0,3,0.6,32,1.0,-1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
22,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4,0.8,33,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
23,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,4.0,4.0,0.0,4.0,-2.0,0.0,4.0,0.0,5,1.0,34,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
24,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,4.0,4.0,0.0,4.0,-1.0,0.0,4.0,1.0,6,1.0,34,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
25,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.8,4.0,-1.4619519810524544,4.0,-3.0,0.0,4.0,1.0,7,1.0,32,-1.0,0.0,1.3333333333333333,4.0,4.0,4.0,4.0,4.0,4.0
26,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.4,4.0,-1.4078456549365599,4.0,-3.0,0.0,4.0,1.0,8,1.0,35,-2.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
27,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,3.0,3.8,-0.9090909090909092,4.0,-3.0,-1.4619519810524544,4.0,-1.0,9,1.0,36,-2.0,-1.0,1.5,2.0,4.0,3.0,4.0,4.0,4.0
28,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,2.6,3.6,-0.6033624235442401,4.0,-2.0,-0.9263225327693094,4.0,-1.0,10,1.0,34,-2.0,-1.0,1.5,2.0,3.0,2.0,4.0,3.0,4.0
29,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,2.0,3.6,-1.2389934309929542,3.0,-3.0,0.6175483551795394,4.0,0.0,11,1.0,33,-3.0,0.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0
30,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.6,3.6,-0.9263225327693094,2.0,-1.0,0.6175483551795394,4.0,0.0,12,1.0,35,-2.0,0.0,4.0,1.0,4.0,2.0,3.0,2.0,3.0
31,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.4,3.4,-0.6175483551795394,2.0,1.0,-0.6175483551795394,4.0,-1.0,13,1.0,36,-1.0,-1.0,3.0,1.0,4.0,1.0,4.0,2.0,3.0
32,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.2,3.4,-0.3654879952631136,2.0,1.0,-0.6175483551795394,4.0,1.0,14,1.0,37,-1.0,0.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0
33,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.4,0.0,1.0,1.0,-0.6175483551795394,4.0,1.0,15,1.0,39,-1.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0
34,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.2,0.0,1.0,3.0,-0.365487995263114,4.0,-1.0,16,1.0,39,0.0,-1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
35,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,2.0,0.0,3.0,-1.0,17,1.0,38,0.0,-1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
36,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,18,1.0,38,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
37,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,19,1.0,39,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
38,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,20,1.0,38,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
39,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,21,1.0,38,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
40,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,22,1.0,40,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
41,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,23,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
42,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,24,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
43,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,25,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
44,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,26,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
45,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,27,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
46,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,28,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
47,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,29,1.0,41,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
48,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,30,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
49,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,31,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
50,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,32,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
51,40,1.0,0,1,1,0.7727272727272727,0.8095238095238095,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,33,1.0,42,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
